GEOID,UNDER18,AGE18_64,OVER64
33011106003003,11,39,7
33011106003004,2,15,5
33011106003005,16,28,2
33011106003006,13,70,8
33011106003007,22,67,6
33011106003008,30,69,12
33011106003009,31,65,23
33011106003010,4,31,4
33011106003011,7,8,2
33011106003012,13,45,7
33011106003013,33,58,4
33011106003014,33,45,8
33011106003015,11,54,10
33011106003016,12,30,3
33011106003017,20,70,24
33011106003018,16,36,1
33011106003019,2,22,8
33011106003020,2,28,3
33011106003021,4,25,9
33011106003022,0,0,0
33011106003023,5,18,3
33011106004000,0,0,0
33011106004001,8,30,1
33011106004002,1,5,2
33011106004003,12,28,4
33011106004004,7,32,8
33011106004005,0,0,0
33011106004006,0,0,0
33011106004007,0,0,0
33011106004008,15,40,4
33011106004009,27,47,4
33011106004010,8,38,3
33011106004011,0,0,0
33011106004012,0,0,0
33011106004013,0,6,0
33011106004014,56,109,84
33011106004015,9,16,20
33011106004016,8,13,3
33011106004017,1,12,2
33011106004018,11,19,3
33011106004019,16,46,14
33011106004020,22,43,11
33011106004021,29,93,10
33011106004022,1,4,1
33011106004023,7,16,0
33011106004024,19,42,4
33011106004025,2,10,2
33011106004026,15,44,2
33011107001000,0,0,0
33011107001001,0,0,0
33011107001002,2,38,1
33011107001003,0,1,0
33011107001004,0,1,0
33011107001005,0,0,0
33011107001006,0,21,0
33011107001007,4,23,9
33011107001008,9,41,2
33011107001009,2,31,1
33011107001010,0,28,33
33011107001011,1,1,0
33011107001012,0,0,0
33011107001013,2,71,10
33011107001014,0,0,0
33011107001015,0,0,0
33011107001016,0,0,0
33011107001017,0,0,0
33011107001018,16,43,0
33011107001019,27,89,6
33011107001020,0,32,0
33011107001021,0,0,0
33011107001022,34,68,7
33011107002000,0,0,0
33011107002001,0,0,0
33011107002002,4,88,42
33011107002003,0,0,0
33011107002004,0,0,0
33011107002005,9,59,6
33011107002006,0,0,1
33011107002007,18,41,1
33011107002008,7,35,2
33011107002009,0,0,0
33011107002010,1,13,0
33011107002011,9,100,36
33011107002012,0,0,0
33011107002013,17,29,2
33011107002014,0,0,0
33011107002015,0,0,0
33011107002016,8,35,5
33011107002017,0,0,0
33011107002018,10,49,1
33011107002019,8,20,5
33011107002020,9,25,0
33011107002021,2,24,1
33011107002022,0,14,180
33011108001000,71,491,41
33011108001001,0,0,0
33011108001002,0,0,0
33011108001003,0,0,0
33011108001004,0,0,0
33011108001005,17,32,94
33011108001006,0,0,0
33011108001007,36,54,4
33011108001008,5,35,3
33011108001009,7,25,5
33011108001010,3,15,2
33011108001011,116,89,5
33011108001012,0,6,0
33011108001013,39,100,87
33011108001014,0,5,1
33011108001015,0,0,0
33011108002000,5,15,1
33011108002001,14,32,5
33011108002002,6,13,1
33011108002003,20,31,1
33011108002004,3,19,6
33011108002005,8,17,1
33011108002006,10,19,2
33011108002007,33,85,5
33011108002008,34,93,12
33011108002009,47,37,2
33011108002010,14,32,4
33011108002011,4,24,3
33011108002012,7,19,4
33011108002013,10,24,1
33011108002014,12,30,1
33011108002015,16,42,8
33011108002016,39,35,6
33011108002017,0,0,0
33011108002018,2,2,0
33011108003000,30,137,8
33011108003001,0,0,0
33011108003002,62,130,22
33011108003003,56,126,11
33011108003004,47,111,2
33011108003005,17,78,24
33011108003006,83,100,3
33011108003007,28,79,4
33011108003008,44,76,7
33011108004000,8,22,6
33011108004001,12,37,3
33011108004002,29,71,8
33011108004003,12,23,24
33011108004004,71,106,18
33011108004005,59,93,19
33011108004006,59,134,9
33011108004007,30,88,3
33011108004008,40,89,8
33011108004009,28,66,10
33011108004010,25,44,6
33011108004011,21,49,7
33011108004012,6,33,1
33011108004013,20,131,6
33011108004014,18,47,4
33011108004015,7,21,2
33011108004016,12,24,6
33011108005000,20,70,8
33011108005001,25,47,4
33011108005002,40,99,8
33011108005003,30,106,19
33011108005004,39,94,7
33011108005005,28,99,7
33011108005006,19,38,0
33011108005007,8,17,2
33011108005008,30,64,8
33011108005009,0,0,0
33011108005010,21,59,3
33011108005011,34,60,2
33011108005012,23,31,0
33011108005013,27,50,2
33011108006000,26,49,1
33011108006001,16,41,3
33011108006002,7,53,3
33011108006003,10,24,5
33011108006004,21,68,5
33011108006005,14,43,7
33011108006006,17,35,1
33011108006007,65,95,8
33011108006008,0,0,0
33011108006009,55,112,4
33011108006010,35,67,0
33011108006011,0,13,1
33011108006012,42,92,24
33011108006013,0,0,0
33011108006014,0,8,1
33011109001000,10,49,1
33011109001001,1,12,4
33011109001002,8,20,13
33011109001003,0,0,0
33011109001004,1,13,3
33011109001005,8,32,5
33011109001006,5,26,2
33011109001007,13,26,5
33011109001008,8,22,5
33011109001009,10,31,7
33011109001010,5,21,5
33011109001011,10,33,8
33011109001012,8,18,8
33011109001013,14,63,13
33011109001014,2,20,3
33011109001015,35,62,11
33011109001016,0,0,0
33011109001017,5,13,3
33011109001018,0,0,0
33011109001019,0,0,0
33011109001020,7,27,7
33011109002000,39,92,6
33011109002001,7,46,10
33011109002002,7,34,10
33011109002003,5,11,3
33011109002004,18,26,1
33011109002005,25,47,7
33011109002006,21,30,9
33011109002007,46,76,7
33011109002008,16,34,8
33011109002009,11,35,11
33011109002010,23,54,12
33011109002011,6,21,2
33011109002012,10,26,4
33011109002013,3,19,2
33011109002014,8,16,14
33011109002015,8,16,9
33011109002016,25,91,13
33011109002017,7,30,3
33011109002018,21,97,105
33011109002019,5,14,4
33011109002020,2,11,4
33011109002021,8,13,4
33011109002022,9,25,2
33011109002023,2,6,4
33011109003000,29,79,140
33011109003001,41,86,15
33011109003002,39,85,19
33011109003003,21,64,10
33011109003004,5,16,4
33011109003005,25,60,17
33011109003006,5,16,2
33011109003007,6,28,4
33011109003008,9,23,2
33011109003009,11,26,6
33011109003010,9,25,4
33011109003011,8,28,2
33011109003012,13,34,2
33011109003013,3,13,2
33011109003014,0,2,1
33011109003015,3,9,2
33011109003016,13,52,9
33011109004000,14,26,10
33011109004001,12,58,8
33011109004002,8,16,0
33011109004003,7,8,4
33011109004004,3,21,5
33011109004005,1,20,2
33011109004006,2,13,1
33011109004007,9,51,11
33011109004008,0,2,2
33011109004009,0,0,0
33011109004010,21,42,2
33011109004011,25,45,6
33011109004012,105,223,14
33011109004013,19,53,9
33011109004014,4,19,6
33011109004015,3,18,4
33011109004016,6,17,7
33011109004017,92,97,0
33011109004018,98,129,2
33011109004019,14,34,9
33011109004020,2,4,2
33011109004021,7,22,5
33011109004022,4,13,0
33011109004023,34,89,9
33011109004024,30,40,5
33011109004025,1,8,2
33011109004026,5,30,1
33011109004027,24,57,4
33011109005000,27,48,19
33011109005001,14,45,6
33011109005002,26,69,3
33011109005003,11,12,5
33011109005004,9,25,9
33011109005005,21,72,10
33011109005006,7,14,7
33011109005007,5,22,6
33011109005008,7,19,4
33011109005009,5,12,5
33011109005010,4,10,4
33011109005011,5,9,11
33011109005012,36,80,16
33011109005013,4,13,3
33011109005014,5,14,5
33011109005015,5,21,8
33011109005016,9,19,1
33011109005017,2,6,3
33011109005018,7,17,4
33011109005019,9,40,5
33011109005020,8,30,6
33011109005021,5,33,9
33011109005022,2,7,5
33011109005023,0,0,0
33011110001000,0,0,0
33011110001001,2,29,2
33011110001002,0,0,0
33011110001003,136,423,112
33011110001004,6,27,6
33011110001005,9,19,4
33011110001006,14,49,9
33011110001007,11,29,8
33011110001008,2,7,1
33011110001009,0,0,0
33011110001010,2,11,5
33011110001011,12,46,9
33011110001012,21,48,14
33011110001013,7,10,2
33011110001014,14,44,15
33011110001015,17,27,14
33011110001016,5,6,0
33011110001017,22,52,12
33011110001018,8,26,2
33011110001019,2,3,2
33011110001020,15,28,7
33011110001021,0,0,0
33011110001022,0,0,0
33011110001023,17,170,17
33011110001024,0,0,0
33011110001025,4,30,10
33011110002000,0,10,7
33011110002001,94,174,30
33011110002002,0,0,0
33011110002003,0,0,0
33011110002004,0,3,0
33011110002005,6,28,13
33011110002006,0,0,0
33011110002007,0,0,0
33011110002008,17,72,20
33011110002009,10,43,15
33011110002010,17,36,2
33011110002011,9,17,5
33011110002012,8,29,14
33011110002013,16,36,17
33011110002014,5,20,7
33011110002015,18,25,3
33011110002016,13,26,9
33011110002017,13,52,11
33011110002018,5,12,0
33011110002019,0,10,4
33011110002020,0,0,0
33011110002021,5,29,6
33011110002022,11,30,6
33011110002023,0,0,0
33011110002024,1,6,3
33011110002025,0,0,0
33011110002026,0,0,0
33011110002027,0,0,0
33011110002028,12,43,9
33011110002029,0,0,0
33011110002030,0,0,0
33011110002031,0,0,0
33011110002032,0,0,0
33011110003000,25,63,3
33011110003001,11,20,1
33011110003002,6,26,7
33011110003003,13,26,9
33011110003004,6,22,4
33011110003005,16,40,1
33011110003006,24,64,7
33011110003007,7,27,4
33011110003008,8,27,2
33011110003009,5,19,3
33011110003010,9,30,1
33011110003011,11,48,8
33011110003012,7,40,12
33011110003013,3,6,5
33011110003014,4,18,1
33011110003015,0,19,2
33011110003016,12,348,8
33011110003017,2,8,0
33011110003018,5,38,7
33011110003019,7,23,9
33011110003020,12,31,8
33011110003021,6,20,5
33011110003022,0,10,4
33011110003023,2,16,3
33011110003024,5,22,9
33011110003025,8,17,4
33011110003026,4,18,5
33011110003027,9,15,3
33011110003028,1,20,5
33011110003029,6,10,2
33011110003030,12,47,10
33011110003031,8,41,8
33011110004000,28,70,2
33011110004001,61,202,40
33011110004002,2,4,5
33011110004003,0,1,2
33011110004004,2,2,0
33011110004005,2,10,10
33011110004006,3,16,3
33011110004007,8,29,7
33011110004008,5,11,3
33011110004009,8,24,14
33011110004010,0,0,0
33011110004011,0,1,0
33011110004012,4,14,3
33011110004013,6,16,8
33011110004014,6,15,6
33011110004015,5,12,5
33011110004016,8,12,12
33011110004017,0,0,0
33011111011000,0,0,0
33011111011001,0,0,0
33011111011002,0,0,0
33011111011003,0,0,0
33011111011004,16,85,3
33011111011005,74,152,4
33011111011006,125,433,35
33011111011007,5,24,2
33011111011008,15,38,3
33011111011009,32,192,17
33011111011010,54,230,5
33011111011011,0,0,0
33011111011012,38,151,18
33011111011013,5,25,0
33011111011014,3,47,5
33011111012000,54,462,83
33011111012001,24,216,9
33011111012002,79,351,25
33011111012003,0,0,0
33011111021000,0,0,0
33011111021001,0,0,0
33011111021002,0,0,0
33011111021003,0,0,0
33011111021004,0,0,0
33011111021005,0,0,0
33011111021006,0,0,0
33011111021007,0,0,0
33011111021008,0,0,0
33011111021009,0,0,0
33011111021010,0,0,0
33011111021011,197,905,82
33011111021012,25,178,46
33011111021013,0,0,0
33011111021014,19,93,7
33011111021015,0,0,0
33011111021016,38,200,15
33011111021017,0,0,0
33011111021018,0,0,0
33011111021019,0,0,0
33011111021020,0,0,0
33011111021021,0,0,0
33011111021022,0,0,0
33011111021023,0,0,0
33011111021024,0,0,0
33011111021025,0,0,0
33011111021026,0,0,0
33011111021027,0,0,0
33011111021028,0,0,0
33011111021029,0,0,0
33011111021030,0,0,0
33011111021031,0,0,0
33011111021032,0,45,59
33011111021033,0,0,0
33011111021034,0,0,0
33011111021035,0,0,0
33011111021036,0,0,0
33011111021037,3,23,6
33011111022000,0,0,0
33011111022001,0,0,0
33011111022002,0,0,0
33011111022003,0,0,0
33011111022004,0,0,0
33011111022005,0,1,1
33011111022006,0,0,0
33011111022007,0,0,0
33011111022008,0,0,0
33011111022009,0,0,0
33011111022010,0,0,0
33011111022011,0,0,0
33011111022012,0,0,0
33011111022013,0,0,0
33011111022014,0,0,0
33011111022015,0,0,0
33011111022016,96,540,166
33011111022017,0,0,0
33011111022018,0,0,0
33011111022019,1,35,4
33011111022020,44,109,5
33011111022021,0,0,0
33011111022022,0,0,0
33011111022023,74,308,33
33011111022024,0,0,0
33011111022025,0,0,0
33011111022026,0,0,0
33011112001000,0,0,0
33011112001001,0,0,0
33011112001002,0,0,0
33011112001003,0,0,0
33011112001004,0,0,0
33011112001005,0,0,0
33011112001006,0,0,0
33011112001007,0,0,0
33011112001008,89,224,39
33011112001009,0,0,0
33011112001010,0,0,0
33011112001011,15,39,3
33011112001012,0,0,0
33011112001013,0,0,0
33011112001014,29,68,9
33011112001015,24,57,3
33011112001016,0,0,0
33011112001017,0,0,0
33011112001018,0,0,0
33011112001019,14,18,2
33011112001020,13,23,0
33011112001021,0,0,0
33011112001022,0,1,196
33011112001023,0,0,0
33011112001024,12,16,4
33011112001025,4,14,4
33011112001026,45,71,7
33011112001027,18,28,1
33011112001028,6,28,4
33011112001029,18,59,3
33011112001030,59,112,14
33011112001031,10,14,2
33011112001032,24,47,11
33011112001033,35,47,4
33011112001034,18,36,5
33011112001035,16,37,13
33011112001036,6,19,1
33011112001037,14,20,1
33011112001038,9,16,6
33011112001039,1,2,2
33011112001040,3,24,6
33011112001041,21,39,9
33011112001042,6,14,2
33011112001043,11,16,13
33011112001044,0,0,0
33011112001045,28,78,5
33011112001046,18,49,1
33011112001047,14,39,7
33011112001048,16,53,15
33011112001049,9,27,13
33011112001050,5,17,4
33011112001051,5,9,6
33011112001052,12,25,10
33011112001053,1,2,0
33011112002000,57,193,41
33011112002001,8,17,2
33011112002002,15,35,9
33011112002003,27,97,20
33011112002004,9,21,0
33011112002005,9,15,0
33011112002006,14,41,8
33011112002007,12,34,9
33011112002008,4,12,5
33011112002009,1,4,4
33011112002010,1,5,3
33011112002011,0,3,2
33011112002012,6,16,4
33011112002013,9,25,13
33011112002014,10,20,9
33011112002015,9,37,14
33011112002016,1,3,6
33011112002017,2,5,6
33011112002018,5,6,1
33011112002019,7,13,3
33011112002020,1,4,5
33011112002021,9,25,7
33011112002022,7,9,0
33011112002023,3,3,4
33011112002024,3,7,1
33011112002025,0,0,5
33011112002026,1,3,1
33011112002027,9,10,0
33011112002028,14,37,3
33011112002029,3,3,3
33011112002030,4,9,4
33011112003000,57,161,21
33011112003001,9,20,5
33011112003002,4,19,7
33011112003003,19,41,14
33011112003004,7,22,6
33011112003005,13,27,0
33011112003006,5,19,3
33011112003007,9,15,6
33011112003008,1,2,0
33011112003009,7,19,2
33011112003010,2,9,3
33011112003011,16,28,2
33011112003012,208,658,274
33011112003013,4,16,4
33011112003014,0,10,9
33011112003015,0,1,0
33011112003016,0,0,0
33011112003017,0,0,0
33011112003018,0,0,0
33011112003019,0,0,0
33011112003020,0,0,0
33011112003021,0,0,0
33011112003022,82,215,13
33011112003023,3,2,0
33011112003024,0,0,0
33011112003025,1,4,0
33011112003026,0,0,0
33011112003027,28,74,5
33011112003028,0,0,0
33011112003029,0,0,0
33011112003030,0,0,0
33011112003031,144,252,11
33011112003032,0,0,0
33011112003033,15,20,1
33011112003034,17,26,1
33011112003035,0,0,2
33011112003036,7,14,2
33011112003037,10,21,1
33011112003038,0,0,0
33011112003039,0,0,0
33011112003040,0,0,0
33011113001000,0,0,0
33011113001001,0,0,0
33011113001002,0,0,0
33011113001003,4,7,4
33011113001004,3,12,4
33011113001005,2,11,1
33011113001006,2,11,5
33011113001007,0,52,251
33011113001008,7,38,7
33011113001009,0,0,0
33011113001010,10,24,6
33011113001011,10,20,7
33011113001012,18,67,14
33011113001013,3,9,6
33011113001014,9,36,5
33011113002000,17,54,5
33011113002001,11,18,13
33011113002002,12,38,7
33011113002003,7,24,0
33011113002004,11,39,3
33011113002005,23,48,8
33011113002006,32,75,7
33011113002007,16,28,8
33011113002008,6,10,1
33011113002009,2,7,2
33011113002010,67,169,15
33011113002011,0,2,0
33011113002012,0,0,0
33011113002013,9,24,4
33011113002014,21,62,6
33011113002015,6,12,1
33011113002016,7,39,3
33011113002017,7,23,7
33011113002018,15,55,8
33011113002019,8,20,3
33011113002020,3,8,11
33011113002021,7,30,11
33011113002022,9,21,5
33011113002023,8,21,2
33011113002024,1,9,4
33011113002025,5,14,4
33011113002026,11,11,11
33011113002027,5,23,5
33011113002028,17,62,17
33011113002029,0,0,0
33011113003000,66,152,32
33011113003001,3,19,2
33011113003002,13,53,8
33011113003003,7,37,9
33011113003004,22,84,9
33011113003005,17,39,14
33011113003006,15,40,7
33011113003007,3,2,2
33011113003008,26,97,11
33011113003009,9,22,6
33011113003010,7,25,4
33011113003011,4,30,9
33011113003012,38,99,12
33011113003013,13,32,12
33011113003014,23,49,12
33011113003015,12,28,7
33011113003016,16,38,18
33011113003017,8,13,4
33011113003018,1,10,0
33011113003019,8,24,8
33011113003020,11,15,3
33011113003021,5,19,6
33011113003022,2,23,5
33011113003023,6,21,4
33011113003024,18,34,9
33011113003025,4,22,3
33011113003026,13,21,4
33011113003027,8,16,0
33011113004000,11,28,6
33011113004001,15,46,7
33011113004002,3,8,5
33011113004003,10,23,5
33011113004004,6,27,0
33011113004005,4,13,2
33011113004006,15,41,7
33011113004007,11,25,0
33011113004008,0,9,3
33011113004009,7,33,2
33011113004010,5,23,10
33011113004011,11,34,5
33011113004012,24,83,19
33011113004013,9,30,4
33011113004014,11,54,17
33011113004015,2,13,0
33011113004016,1,8,2
33011114011000,0,0,0
33011114011001,334,975,192
33011114011002,6,4,0
33011114011003,7,35,3
33011114011004,0,5,0
33011114011005,0,7,1
33011114011006,22,47,6
33011114011007,0,17,0
33011114011008,0,0,0
33011114011009,0,0,0
33011114011010,0,0,0
33011114011011,3,2,0
33011114011012,7,17,1
33011114011013,10,22,7
33011114011014,0,0,0
33011114011015,6,17,0
33011114011016,19,38,0
33011114011017,4,10,4
33011114011018,0,1,1
33011114011019,19,81,3
33011114011020,0,6,1
33011114011021,18,55,5
33011114011022,13,39,5
33011114011023,0,0,0
33011114011024,0,0,0
33011114012000,41,85,4
33011114012001,0,0,0
33011114012002,57,93,2
33011114012003,16,49,16
33011114012004,0,0,0
33011114012005,9,18,1
33011114012006,5,25,21
33011114012007,45,83,4
33011114012008,12,26,0
33011114012009,17,45,5
33011114012010,0,0,0
33011114012011,0,0,0
33011114012012,0,0,0
33011114012013,0,0,0
33011114012014,119,280,29
33011114012015,0,0,0
33011114012016,0,0,0
33011114012017,0,0,0
33011114012018,0,0,0
33011114012019,4,6,0
33011114012020,0,0,0
33011114012021,0,4,0
33011114012022,12,28,5
33011114012023,2,4,0
33011114012024,0,0,0
33011114012025,25,40,0
33011114012026,18,30,2
33011114012027,0,0,0
33011114012028,0,0,0
33011114012029,0,0,0
33011114012030,6,32,6
33011114012031,10,21,6
33011114012032,0,0,0
33011114012033,25,53,3
33011114012034,11,28,0
33011114012035,1,3,0
33011114013000,218,733,249
33011114013001,4,5,1
33011114013002,8,37,6
33011114013003,1,3,2
33011114013004,2,5,2
33011114013005,0,2,2
33011114013006,1,7,0
33011114013007,0,2,0
33011114013008,4,16,0
33011114013009,0,0,1
33011114013010,11,67,99
33011114013011,2,2,0
33011114013012,0,2,1
33011114013013,5,9,2
33011114013014,36,62,7
33011114021000,0,0,0
33011114021001,0,0,0
33011114021002,0,0,0
33011114021003,0,0,0
33011114021004,0,0,0
33011114021005,4,10,0
33011114021006,0,0,0
33011114021007,0,0,0
33011114021008,0,0,0
33011114021009,0,0,0
33011114021010,0,0,0
33011114021011,0,0,0
33011114021012,0,0,0
33011114021013,0,0,0
33011114021014,0,0,0
33011114021015,0,0,0
33011114021016,0,6,3
33011114021017,7,25,8
33011114021018,0,0,0
33011114021019,0,0,0
33011114021020,10,22,2
33011114021021,0,0,0
33011114021022,12,22,5
33011114021023,0,0,0
33011114021024,0,0,0
33011114021025,7,22,5
33011114021026,9,29,5
33011114021027,17,23,7
33011114021028,35,145,27
33011114021029,7,27,7
33011114021030,3,6,0
33011114021031,6,13,4
33011114021032,2,3,0
33011114021033,10,34,8
33011114021034,6,22,10
33011114021035,4,16,5
33011114021036,6,18,10
33011114021037,1,2,1
33011114022000,0,0,0
33011114022001,0,0,0
33011114022002,281,841,69
33011114022003,10,22,7
33011114022004,3,25,6
33011114022005,6,24,4
33011114022006,0,3,0
33011114022007,0,0,0
33011114022008,0,0,0
33011114022009,50,175,29
33011114022010,9,36,1
33011114022011,8,24,5
33011114022012,50,140,17
33011114022013,8,24,0
33011114022014,15,31,0
33011114022015,33,76,7
33011114022016,8,26,1
33011114022017,10,42,3
33011114022018,13,19,2
33011114022019,13,56,14
33011114022020,8,19,5
33011114022021,11,40,5
33011114022022,7,19,1
33011114023000,10,33,3
33011114023001,21,32,5
33011114023002,9,14,0
33011114023003,157,369,52
33011114023004,54,157,13
33011114023005,15,43,1
33011114023006,14,23,0
33011114023007,18,54,3
33011114023008,59,82,7
33011114023009,68,105,18
33011114023010,7,13,2
33011114023011,63,81,1
33011114023012,18,28,2
33011114023013,12,20,5
33011114023014,52,59,3
33011114023015,0,0,0
33011114023016,0,0,0
33011114023017,0,0,0
33011114023018,0,0,0
33011114023019,0,0,0
33011114023020,11,22,4
33011114023021,3,13,2
33011114023022,58,78,1
33011114023023,0,2,0
33011115001000,0,0,0
33011115001001,0,0,0
33011115001002,33,141,131
33011115001003,11,43,8
33011115001004,6,29,8
33011115001005,0,0,0
33011115001006,8,23,14
33011115001007,1,4,2
33011115001008,14,36,10
33011115001009,0,0,0
33011115001010,21,43,4
33011115001011,0,0,0
33011115001012,15,33,5
33011115001013,10,38,0
33011115001014,0,0,0
33011115001015,0,0,0
33011115001016,0,0,0
33011115001017,92,374,90
33011115001018,4,11,1
33011115001019,0,14,4
33011115001020,1,9,2
33011115001021,1,8,7
33011115001022,8,26,26
33011115001023,5,14,3
33011115001024,0,0,0
33011115001025,3,2,0
33011115001026,2,14,10
33011115001027,3,17,7
33011115001028,3,12,5
33011115001029,1,10,4
33011115001030,2,20,2
33011115001031,2,10,10
33011115001032,13,37,1
33011115001033,2,10,4
33011115001034,0,5,10
33011115001035,3,10,12
33011115001036,0,8,5
33011115001037,0,0,0
33011115001038,0,8,0
33011115001039,0,0,0
33011115001040,0,0,0
33011115001041,0,0,0
33011115001042,0,2,0
33011115001043,0,0,0
33011115001044,0,0,0
33011115001045,0,0,0
33011115001046,0,0,0
33011115001047,0,0,0
33011115001048,1,8,10
33011115001049,3,7,2
33011115001050,5,17,6
33011115002000,1,14,9
33011115002001,3,15,8
33011115002002,1,11,13
33011115002003,3,13,6
33011115002004,1,10,13
33011115002005,0,7,1
33011115002006,0,6,0
33011115002007,1,11,19
33011115002008,0,2,3
33011115002009,1,16,4
33011115002010,0,6,5
33011115002011,0,6,3
33011115002012,3,5,6
33011115002013,2,16,8
33011115002014,0,0,0
33011115002015,3,22,9
33011115002016,4,5,1
33011115002017,9,37,6
33011115002018,2,13,3
33011115002019,12,38,19
33011115002020,0,11,8
33011115002021,40,86,10
33011115002022,0,0,0
33011115002023,3,21,3
33011115002024,7,31,8
33011115002025,8,21,2
33011115002026,6,11,0
33011121001000,46,141,17
33011121001001,2,4,1
33011121001002,9,54,5
33011121001003,82,165,11
33011121001004,135,446,54
33011121001005,0,6,3
33011121001006,5,10,0
33011121001007,3,9,1
33011121001008,26,59,11
33011121001009,29,76,9
33011121001010,0,0,0
33011121001011,12,26,3
33011121002000,3,23,4
33011121002001,1,5,1
33011121002002,7,13,3
33011121002003,74,231,115
33011121002004,0,0,0
33011121002005,0,0,0
33011121002006,11,21,4
33011121002007,9,14,2
33011121002008,20,55,6
33011121002009,15,32,3
33011121002010,43,103,4
33011121002011,0,3,0
33011121002012,0,2,13
33011121002013,2,63,40
33011121002014,6,12,0
33011121002015,22,25,2
33011121002016,279,649,104
33011121002017,10,20,3
33011121002018,15,27,4
33011121002019,49,84,2
33011121002020,8,13,1
33011121002021,0,0,0
33011121002022,0,0,0
33011121002023,0,0,0
33011121002024,5,28,4
33011121002025,4,17,5
33011121002026,0,0,3
33011121002027,5,18,8
33011121002028,0,3,0
33011121002029,0,0,0
33011121002030,2,10,4
33011121002031,7,21,1
33011121002032,32,71,12
33011121002033,7,27,2
33011121002034,71,156,11
33011121002035,0,0,0
33011121002036,0,0,0
33011121002037,0,19,12
33011121002038,0,7,6
33011121002039,9,26,0
33011121002040,0,0,0
33011121002041,47,81,5
33011121002042,66,143,14
33011121002043,0,0,0
33011121002044,4,18,15
33011121002045,0,5,14
33011121002046,12,25,0
33011121002047,0,3,0
33011121002048,1,10,1
33011121002049,12,21,2
33011121002050,26,77,14
33011121002051,6,11,0
33011121002052,0,0,0
33011121003000,3,11,0
33011121003001,255,607,61
33011121003002,10,49,7
33011121003003,11,24,0
33011121003004,6,33,8
33011121003005,5,8,0
33011121003006,6,32,11
33011121003007,142,281,52
33011121003008,0,0,0
33011121003009,0,2,0
33011121003010,5,15,5
33011121003011,0,0,0
33011121003012,16,26,5
33011121003013,3,3,2
33011121004000,81,198,14
33011121004001,42,109,5
33011121004002,16,22,3
33011121004003,49,111,7
33011121004004,0,0,0
33011121004005,0,0,0
33011121004006,7,16,2
33011121004007,74,161,26
33011121004008,0,0,2
33011121004009,7,12,0
33011121004010,34,69,5
33011121004011,0,0,0
33011121004012,15,49,10
33011121004013,9,12,2
33011121004014,2,1,1
33011121004015,0,0,0
33011121004016,21,78,14
33011121004017,0,0,0
33011121004018,2,2,0
33011121004019,27,80,4
33011121004020,0,0,0
33011121004021,10,20,4
33011121004022,15,34,2
33011121004023,9,12,4
33011122001000,7,19,6
33011122001001,7,22,0
33011122001002,27,84,27
33011122001003,16,24,3
33011122001004,2,29,6
33011122001005,0,3,14
33011122001006,14,72,20
33011122001007,0,0,0
33011122001008,2,16,0
33011122001009,0,5,2
33011122001010,6,15,3
33011122001011,0,0,0
33011122001012,33,87,26
33011122001013,0,2,0
33011122001014,6,11,3
33011122001015,5,12,5
33011122001016,17,35,7
33011122001017,9,35,4
33011122001018,21,52,13
33011122001019,6,18,1
33011122001020,5,15,1
33011122001021,19,41,4
33011122001022,0,3,2
33011122001023,10,36,7
33011122001024,22,57,10
33011122001025,9,14,5
33011122001026,4,29,5
33011122001027,1,10,1
33011122001028,0,0,0
33011122001029,1,9,1
33011122001030,4,9,0
33011122001031,21,50,3
33011122001032,11,41,10
33011122001033,4,9,4
33011122002000,0,0,0
33011122002001,0,0,0
33011122002002,109,236,8
33011122002003,11,37,2
33011122002004,12,31,6
33011122002005,1,3,2
33011122002006,40,111,18
33011122002007,5,16,1
33011122002008,52,182,96
33011122002009,14,70,6
33011122002010,3,15,11
33011122002011,0,2,0
33011122002012,7,14,2
33011122002013,0,0,0
33011122002014,0,0,0
33011122002015,0,0,0
33011122002016,16,63,2
33011122002017,11,35,4
33011122002018,0,6,1
33011122002019,0,0,0
33011122002020,0,0,0
33011122003000,0,0,0
33011122003001,18,83,17
33011122003002,0,5,1
33011122003003,6,14,2
33011122003004,13,33,8
33011122003005,2,4,0
33011122003006,1,8,1
33011122003007,22,86,19
33011122003008,12,25,6
33011122003009,1,15,4
33011122003010,15,15,2
33011122003011,8,16,3
33011122003012,2,13,2
33011122003013,1,9,1
33011122003014,5,20,3
33011122003015,3,15,3
33011122003016,16,70,10
33011122003017,5,12,1
33011122003018,15,38,2
33011122003019,4,9,2
33011122003020,0,0,0
33011122003021,1,9,1
33011122003022,12,43,4
33011122003023,11,26,2
33011122003024,21,47,6
33011122003025,5,20,2
33011122003026,0,15,2
33011122003027,10,18,2
33011122003028,2,11,7
33011122003029,7,12,5
33011122003030,4,11,2
33011122004000,0,0,0
33011122004001,34,122,14
33011122004002,8,15,3
33011122004003,0,0,0
33011122004004,4,13,1
33011122004005,14,36,3
33011122004006,0,1,0
33011122004007,0,0,0
33011122004008,0,0,0
33011122004009,31,60,12
33011122004010,6,16,5
33011122004011,2,2,0
33011122004012,7,25,1
33011122004013,12,18,4
33011122004014,11,19,3
33011122004015,0,0,0
33011122004016,0,0,0
33011122004017,10,29,6
33011122004018,59,132,14
33011122004019,16,20,2
33011122004020,10,27,7
33011122004021,34,144,18
33011122004022,5,10,4
33011122004023,21,85,15
33011122004024,14,26,6
33011122004025,1,24,9
33011122004026,10,28,8
33011122004027,26,51,5
33011122004028,5,11,0
